time,high,low,open,close,volume
2022-09-08 00:00:00,1636.9,1613.3,1630.0,1627.95,67635484.81549999
2022-09-08 01:00:00,1628.19,1615.13,1627.95,1617.16,38434750.19
2022-09-08 02:00:00,1632.58,1616.97,1617.16,1628.41,33923865.6691
2022-09-08 03:00:00,1631.87,1621.7,1628.41,1629.54,35337902.974199995
2022-09-08 04:00:00,1647.02,1629.26,1629.54,1642.71,54127869.679900005
2022-09-08 05:00:00,1643.86,1632.59,1642.71,1634.73,34451123.2636
2022-09-08 06:00:00,1638.37,1623.68,1634.73,1625.85,51617818.4375
2022-09-08 07:00:00,1630.83,1596.45,1625.85,1613.59,118627123.8565
2022-09-08 08:00:00,1626.04,1606.57,1613.59,1624.36,97601509.04119998
2022-09-08 09:00:00,1625.1,1611.04,1624.36,1617.96,37512185.5968
2022-09-08 10:00:00,1639.53,1614.99,1617.96,1637.18,57297208.3352
2022-09-08 11:00:00,1644.6,1632.24,1637.18,1636.16,41494273.928399995
2022-09-08 12:00:00,1646.75,1610.63,1636.16,1618.4,120130442.958
2022-09-08 13:00:00,1646.29,1598.75,1618.4,1635.47,244818654.56010002
2022-09-08 14:00:00,1644.55,1617.82,1635.47,1643.92,139780512.0816
2022-09-08 15:00:00,1654.55,1627.57,1643.92,1629.75,100604926.405
2022-09-08 16:00:00,1635.1,1609.38,1629.75,1630.46,127554967.981
2022-09-08 17:00:00,1639.28,1621.04,1630.46,1630.85,100561456.601
2022-09-08 18:00:00,1636.37,1625.82,1630.85,1630.69,63410106.2187
2022-09-08 19:00:00,1649.64,1624.62,1630.69,1649.38,80939977.5528
2022-09-08 20:00:00,1662.69,1640.65,1649.38,1645.12,92536097.3888
2022-09-08 21:00:00,1645.19,1631.6,1645.12,1639.58,32215571.9728
2022-09-08 22:00:00,1639.86,1627.86,1639.58,1632.17,35634257.6894
2022-09-08 23:00:00,1638.46,1626.97,1632.17,1635.6,30954529.317999996
2022-09-09 00:00:00,1645.34,1631.06,1635.6,1639.86,39666255.6066
2022-09-09 01:00:00,1647.5,1633.01,1639.86,1633.3,26834337.615
2022-09-09 02:00:00,1646.62,1632.48,1633.3,1640.57,28501138.7734
2022-09-09 03:00:00,1674.82,1638.44,1640.57,1672.47,109680103.64250001
2022-09-09 04:00:00,1705.12,1670.17,1672.47,1697.07,213125093.0829
2022-09-09 05:00:00,1715.27,1694.35,1697.07,1707.24,124009088.1796
2022-09-09 06:00:00,1716.78,1702.17,1707.24,1713.03,78590589.7211
2022-09-09 07:00:00,1714.19,1699.87,1713.03,1705.74,66366075.8534
2022-09-09 08:00:00,1715.45,1702.6,1705.74,1707.22,59470940.8574
2022-09-09 09:00:00,1707.73,1685.47,1707.22,1695.65,70757911.896
2022-09-09 10:00:00,1711.69,1688.45,1695.65,1708.2,87870930.76799999
2022-09-09 11:00:00,1708.2,1696.36,1708.2,1701.33,62058333.820099995
2022-09-09 12:00:00,1744.19,1699.38,1701.33,1729.27,160684301.1846
2022-09-09 13:00:00,1731.39,1709.79,1729.27,1722.22,143294039.911
2022-09-09 14:00:00,1732.69,1717.71,1722.22,1726.8,103202740.65799999
2022-09-09 15:00:00,1735.87,1718.1,1726.8,1719.61,93382612.5886
2022-09-09 16:00:00,1722.84,1699.87,1719.61,1716.21,99894886.2965
2022-09-09 17:00:00,1722.83,1697.44,1716.21,1704.77,96071774.0017
2022-09-09 18:00:00,1710.65,1696.9,1704.77,1710.3,53686178.788
2022-09-09 19:00:00,1726.96,1708.24,1710.3,1722.29,83543864.9009
2022-09-09 20:00:00,1730.7,1716.02,1722.29,1721.69,65255153.86140001
2022-09-09 21:00:00,1725.47,1709.52,1721.69,1715.21,35953504.1709
2022-09-09 22:00:00,1724.11,1712.34,1715.21,1720.58,39655206.4516
2022-09-09 23:00:00,1731.11,1708.28,1720.58,1719.35,67783019.2375
2022-09-10 00:00:00,1722.26,1707.49,1719.35,1717.77,47973617.9604
2022-09-10 01:00:00,1732.26,1717.31,1717.77,1725.37,41941806.0321
2022-09-10 02:00:00,1743.83,1720.48,1725.37,1740.83,44220840.7977
2022-09-10 03:00:00,1742.75,1733.81,1740.83,1734.69,52489246.578
2022-09-10 04:00:00,1745.98,1729.95,1734.69,1733.2,38743603.594
2022-09-10 05:00:00,1739.75,1730.7,1733.2,1732.45,39852634.4805
2022-09-10 06:00:00,1736.16,1730.66,1732.45,1735.24,22628027.409199998
2022-09-10 07:00:00,1737.39,1709.37,1735.24,1711.46,44072293.2598
2022-09-10 08:00:00,1720.46,1710.31,1711.46,1717.04,31210139.7392
2022-09-10 09:00:00,1724.37,1716.97,1717.04,1723.46,13751253.7984
2022-09-10 10:00:00,1728.4,1716.17,1723.46,1726.91,16291656.9602
2022-09-10 11:00:00,1729.21,1723.96,1726.91,1724.91,19626037.661700003
2022-09-10 12:00:00,1734.27,1718.31,1724.91,1727.51,30238494.8568
2022-09-10 13:00:00,1729.07,1713.38,1727.51,1717.26,30659867.5476
2022-09-10 14:00:00,1721.8,1714.42,1717.26,1718.47,22775804.369
2022-09-10 15:00:00,1722.42,1713.47,1718.47,1716.5,20252571.445
2022-09-10 16:00:00,1726.84,1710.17,1716.5,1724.12,32276749.718399998
2022-09-10 17:00:00,1725.54,1717.75,1724.12,1723.1,20652427.365999997
2022-09-10 18:00:00,1741.97,1722.7,1723.1,1735.69,51616090.5605
2022-09-10 19:00:00,1744.78,1733.36,1735.69,1741.94,40722846.7306
2022-09-10 20:00:00,1744.75,1729.79,1741.94,1734.81,33019832.5198
2022-09-10 21:00:00,1774.14,1734.36,1734.81,1749.77,64392046.4648
2022-09-10 22:00:00,1789.12,1749.77,1749.77,1784.28,77247625.1456
2022-09-10 23:00:00,1789.58,1774.06,1784.28,1774.69,48736582.992
2022-09-11 00:00:00,1779.79,1769.83,1774.69,1772.71,41338818.7474
2022-09-11 01:00:00,1778.26,1759.76,1772.71,1763.58,59335947.591199994
2022-09-11 02:00:00,1766.96,1757.49,1763.58,1764.51,37791915.2226
2022-09-11 03:00:00,1769.78,1760.97,1764.51,1761.52,24408563.050400004
2022-09-11 04:00:00,1765.63,1758.69,1761.52,1760.05,16072228.82
2022-09-11 05:00:00,1767.24,1758.22,1760.05,1765.54,14478368.814199999
2022-09-11 06:00:00,1769.41,1745.36,1765.54,1752.74,37265378.7854
2022-09-11 07:00:00,1762.6,1751.16,1752.74,1762.17,22404937.4608
2022-09-11 08:00:00,1768.65,1758.19,1762.17,1765.53,21377251.6661
2022-09-11 09:00:00,1766.13,1759.24,1765.53,1760.48,16933582.2852
2022-09-11 10:00:00,1764.99,1758.82,1760.48,1762.86,17255193.658600003
2022-09-11 11:00:00,1781.12,1762.71,1762.86,1771.05,45260078.466
2022-09-11 12:00:00,1777.05,1765.41,1771.05,1774.02,31459808.7464
2022-09-11 13:00:00,1774.31,1763.16,1774.02,1767.62,22032537.3188
2022-09-11 14:00:00,1768.72,1754.67,1767.62,1762.63,31414688.1958
2022-09-11 15:00:00,1779.25,1761.91,1762.63,1768.64,36066433.616
2022-09-11 16:00:00,1777.65,1766.66,1768.64,1772.41,29480153.8641
2022-09-11 17:00:00,1789.21,1768.31,1772.41,1771.84,49204774.48199999
2022-09-11 18:00:00,1777.17,1758.04,1771.84,1760.89,28188091.5924
2022-09-11 19:00:00,1765.83,1759.26,1760.89,1764.23,26544286.292
2022-09-11 20:00:00,1768.91,1747.88,1764.23,1759.44,53921435.0468
2022-09-11 21:00:00,1765.7,1722.54,1759.44,1733.17,68551670.1813
2022-09-11 22:00:00,1754.17,1733.16,1733.17,1746.37,60002084.425799996
2022-09-11 23:00:00,1767.9,1738.31,1746.37,1767.02,57125978.4526
2022-09-12 00:00:00,1768.02,1735.89,1767.02,1735.89,49545726.6575
2022-09-12 01:00:00,1783.07,1731.14,1735.89,1761.85,99168598.4235
2022-09-12 02:00:00,1766.46,1729.44,1761.85,1737.13,75833707.9664
2022-09-12 03:00:00,1739.71,1714.67,1737.13,1727.49,88400147.7504
2022-09-12 04:00:00,1732.3,1721.31,1727.49,1727.2,30441907.77
2022-09-12 05:00:00,1732.09,1717.88,1727.2,1728.92,30640589.0532
2022-09-12 06:00:00,1738.21,1724.53,1728.92,1737.27,32590288.7918
2022-09-12 07:00:00,1761.83,1736.03,1737.27,1759.68,84450707.9684
2022-09-12 08:00:00,1765.37,1751.02,1759.68,1754.9,36515733.629
2022-09-12 09:00:00,1759.36,1745.67,1754.9,1750.79,33610464.195999995
2022-09-12 10:00:00,1751.1,1730.85,1750.79,1745.79,48072133.70730001
2022-09-12 11:00:00,1761.09,1741.5,1745.79,1749.13,51222820.7976
2022-09-12 12:00:00,1750.34,1733.76,1749.13,1746.97,50375312.6456
2022-09-12 13:00:00,1753.53,1738.52,1746.97,1751.75,57220122.365
2022-09-12 14:00:00,1755.27,1733.13,1751.75,1735.51,76354716.2195
2022-09-12 15:00:00,1735.85,1697.45,1735.51,1706.81,113049484.3395
2022-09-12 16:00:00,1717.86,1693.36,1706.81,1713.92,106694410.00240001
2022-09-12 17:00:00,1729.92,1703.88,1713.92,1729.39,59141349.744
2022-09-12 18:00:00,1732.82,1718.98,1729.39,1728.94,41344533.9726
2022-09-12 19:00:00,1731.08,1720.56,1728.94,1725.9,36129643.179000005
2022-09-12 20:00:00,1731.35,1720.78,1725.9,1724.31,35327997.4735
2022-09-12 21:00:00,1724.31,1703.94,1724.31,1716.37,38982978.9014
2022-09-12 22:00:00,1717.15,1701.81,1716.37,1706.26,52578157.9722
2022-09-12 23:00:00,1717.77,1703.67,1706.26,1716.53,49032323.8179
2022-09-13 00:00:00,1718.63,1675.58,1716.53,1688.05,121224132.174
2022-09-13 01:00:00,1700.08,1685.4,1688.05,1696.34,56868194.1906
2022-09-13 02:00:00,1709.31,1681.44,1696.34,1708.9,60345447.651999995
2022-09-13 03:00:00,1716.49,1702.33,1708.9,1715.99,39820332.9925
2022-09-13 04:00:00,1724.82,1709.56,1715.99,1714.63,44470800.5756
2022-09-13 05:00:00,1721.87,1712.54,1714.63,1719.91,34756919.6198
2022-09-13 06:00:00,1731.63,1701.77,1719.91,1707.43,64453455.161699995
2022-09-13 07:00:00,1722.29,1700.66,1707.43,1716.38,55777729.6498
2022-09-13 08:00:00,1718.55,1709.33,1716.38,1715.52,23507082.4584
2022-09-13 09:00:00,1726.36,1714.92,1715.52,1722.31,35383029.953999996
2022-09-13 10:00:00,1741.46,1719.25,1722.31,1732.32,62252764.72319999
2022-09-13 11:00:00,1746.66,1732.32,1732.32,1738.51,68088049.8439
2022-09-13 12:00:00,1755.79,1620.65,1738.51,1630.1,444562682.43999994
2022-09-13 13:00:00,1638.78,1599.49,1630.1,1603.96,247051401.82959998
2022-09-13 14:00:00,1613.61,1573.55,1603.96,1589.85,186731089.65899998
2022-09-13 15:00:00,1597.25,1585.63,1589.85,1593.95,96534556.066
2022-09-13 16:00:00,1615.93,1588.68,1593.95,1611.69,100244354.257
2022-09-13 17:00:00,1631.45,1608.96,1611.69,1619.49,109715348.00369999
2022-09-13 18:00:00,1622.22,1580.48,1619.49,1582.14,96556047.307
2022-09-13 19:00:00,1608.01,1573.44,1582.14,1604.29,120707234.6286
2022-09-13 20:00:00,1624.32,1604.29,1604.29,1608.28,75254390.80399999
2022-09-13 21:00:00,1608.99,1571.99,1608.28,1596.38,73045066.5686
2022-09-13 22:00:00,1598.59,1582.6,1596.38,1587.79,63802689.191
2022-09-13 23:00:00,1588.33,1561.88,1587.79,1574.56,84915554.26120001
2022-09-14 00:00:00,1578.71,1555.15,1574.56,1573.43,102808374.8116
2022-09-14 01:00:00,1583.62,1571.41,1573.43,1582.89,46812215.1697
2022-09-14 02:00:00,1601.65,1581.17,1582.89,1601.39,44543918.0851
2022-09-14 03:00:00,1611.66,1594.38,1601.39,1602.99,51790634.890599996
2022-09-14 04:00:00,1622.47,1596.39,1602.99,1621.39,58694772.5788
2022-09-14 05:00:00,1623.55,1611.33,1621.39,1613.06,29947928.3886
2022-09-14 06:00:00,1617.46,1604.35,1613.06,1607.89,38273946.064799994
2022-09-14 07:00:00,1618.21,1598.92,1607.89,1611.26,50086213.617
2022-09-14 08:00:00,1612.7,1585.21,1611.26,1603.07,74426554.6974
2022-09-14 09:00:00,1610.41,1597.56,1603.07,1604.81,43282619.6408
2022-09-14 10:00:00,1606.15,1593.98,1604.81,1602.23,39937671.0338
2022-09-14 11:00:00,1606.38,1583.9,1602.23,1594.58,51899118.1452
2022-09-14 12:00:00,1612.82,1585.92,1594.58,1605.76,94252658.2972
2022-09-14 13:00:00,1612.25,1591.05,1605.76,1603.4,94503919.662
2022-09-14 14:00:00,1608.24,1588.02,1603.4,1602.24,89536170.56079999
2022-09-14 15:00:00,1604.12,1592.58,1602.24,1594.81,59512668.719699994
2022-09-14 16:00:00,1601.27,1581.15,1594.81,1585.23,79956990.85980001
2022-09-14 17:00:00,1602.99,1583.42,1585.23,1589.12,49076272.4956
2022-09-14 18:00:00,1593.78,1561.06,1589.12,1579.17,96221133.0217
2022-09-14 19:00:00,1601.18,1574.23,1579.17,1600.68,68229252.1976
2022-09-14 20:00:00,1604.49,1592.94,1600.68,1603.04,42110949.4828
2022-09-14 21:00:00,1622.4,1595.11,1603.04,1621.62,55249499.6526
2022-09-14 22:00:00,1648.36,1616.21,1621.62,1639.52,94652705.00279999
2022-09-14 23:00:00,1646.51,1627.65,1639.52,1639.6,64175479.51800001
2022-09-15 00:00:00,1653.78,1626.61,1639.6,1628.39,98791339.1996
2022-09-15 01:00:00,1630.23,1599.02,1628.39,1629.87,82242361.3452
2022-09-15 02:00:00,1629.87,1603.3,1629.87,1617.74,52529620.269
2022-09-15 03:00:00,1618.56,1586.4,1617.74,1605.76,75347649.7712
2022-09-15 04:00:00,1613.97,1592.21,1605.76,1601.36,58763249.958399996
2022-09-15 05:00:00,1620.08,1595.52,1601.36,1618.42,49538211.2124
2022-09-15 06:00:00,1636.98,1575.02,1618.42,1600.77,225021869.90530002
2022-09-15 07:00:00,1654.2,1598.61,1600.77,1637.0,154969366.37
2022-09-15 08:00:00,1637.0,1599.09,1637.0,1608.12,119953907.78799999
2022-09-15 09:00:00,1608.97,1584.34,1608.12,1589.26,76948038.04980001
2022-09-15 10:00:00,1595.41,1576.9,1589.26,1584.09,72979142.6567
2022-09-15 11:00:00,1594.75,1574.91,1584.09,1592.05,98709070.3615
2022-09-15 12:00:00,1599.87,1583.33,1592.05,1588.97,77495968.6803
2022-09-15 13:00:00,1592.25,1570.94,1588.97,1586.73,86238636.49689999
2022-09-15 14:00:00,1591.31,1487.24,1586.73,1491.0,326344576.97
2022-09-15 15:00:00,1501.69,1460.53,1491.0,1492.91,268010819.19
2022-09-15 16:00:00,1510.24,1484.23,1492.91,1509.77,138920432.3655
2022-09-15 17:00:00,1519.07,1505.29,1509.77,1508.11,99145262.2931
2022-09-15 18:00:00,1513.72,1493.07,1508.11,1498.26,60628515.6838
2022-09-15 19:00:00,1506.8,1490.86,1498.26,1497.73,68777915.1643
2022-09-15 20:00:00,1509.51,1493.94,1497.73,1504.63,48946433.5098
2022-09-15 21:00:00,1504.72,1484.11,1504.63,1490.54,44238250.251
2022-09-15 22:00:00,1490.61,1459.21,1490.54,1475.47,126377079.20930001
2022-09-15 23:00:00,1479.17,1462.64,1475.47,1472.51,53301086.372
2022-09-16 00:00:00,1482.94,1448.02,1472.51,1482.32,113225835.7484
2022-09-16 01:00:00,1483.2,1466.5,1482.32,1471.58,47379569.4378
2022-09-16 02:00:00,1474.11,1454.22,1471.58,1466.61,75938801.6676
2022-09-16 03:00:00,1474.14,1460.45,1466.61,1473.62,42590120.9474
2022-09-16 04:00:00,1480.28,1469.56,1473.62,1469.83,34953743.4459
2022-09-16 05:00:00,1478.83,1469.58,1469.83,1472.15,23423433.376000002
2022-09-16 06:00:00,1476.15,1467.56,1472.15,1472.17,31011197.055600002
2022-09-16 07:00:00,1477.16,1469.98,1472.17,1471.46,58807077.547000006
2022-09-16 08:00:00,1471.85,1443.93,1471.46,1451.57,76141133.60749999
2022-09-16 09:00:00,1465.93,1450.62,1451.57,1463.17,43000833.4537
2022-09-16 10:00:00,1474.07,1458.87,1463.17,1469.85,42944500.030999996
2022-09-16 11:00:00,1482.23,1466.24,1469.85,1478.54,49011527.719
2022-09-16 12:00:00,1478.9,1451.72,1478.54,1454.94,70797401.736
2022-09-16 13:00:00,1464.24,1425.37,1454.94,1430.91,159450782.57050002
2022-09-16 14:00:00,1458.52,1425.45,1430.91,1447.5,160543373.78
2022-09-16 15:00:00,1456.78,1439.73,1447.5,1452.68,89601914.1708
2022-09-16 16:00:00,1452.68,1414.2,1452.68,1427.48,136951761.6336
2022-09-16 17:00:00,1432.35,1408.46,1427.48,1421.13,135391991.1074
2022-09-16 18:00:00,1434.03,1410.39,1421.13,1428.16,101731664.2256
2022-09-16 19:00:00,1438.3,1427.15,1428.16,1428.19,87920808.63250001
2022-09-16 20:00:00,1437.82,1427.43,1428.19,1437.68,35926962.8628
2022-09-16 21:00:00,1447.97,1434.03,1437.68,1439.33,45924775.8873
2022-09-16 22:00:00,1442.34,1431.31,1439.33,1431.79,56928448.936100006
2022-09-16 23:00:00,1434.41,1423.31,1431.79,1433.97,43093239.185200006
2022-09-17 00:00:00,1456.33,1430.87,1433.97,1443.09,66482020.46519999
2022-09-17 01:00:00,1448.19,1438.19,1443.09,1445.62,37748472.5438
2022-09-17 02:00:00,1446.13,1436.68,1445.62,1439.62,27211259.567599997
2022-09-17 03:00:00,1442.33,1436.77,1439.62,1440.28,18728346.018
2022-09-17 04:00:00,1447.4,1439.35,1440.28,1441.16,29161296.843599997
2022-09-17 05:00:00,1441.16,1427.99,1441.16,1431.86,36474228.333399996
2022-09-17 06:00:00,1433.68,1424.96,1431.86,1431.48,26215251.6568
2022-09-17 07:00:00,1433.02,1426.42,1431.48,1432.45,33337625.788000003
2022-09-17 08:00:00,1435.35,1430.67,1432.45,1434.02,17127663.479
2022-09-17 09:00:00,1435.44,1430.25,1434.02,1432.01,20310680.2711
2022-09-17 10:00:00,1433.06,1417.12,1432.01,1426.73,31411777.928900003
2022-09-17 11:00:00,1427.73,1419.09,1426.73,1419.82,24120348.825999998
2022-09-17 12:00:00,1427.77,1409.4,1419.82,1424.83,33633660.9944
2022-09-17 13:00:00,1427.13,1419.47,1424.83,1422.81,20891944.312799998
2022-09-17 14:00:00,1444.76,1421.96,1422.81,1444.7,37178279.100999996
2022-09-17 15:00:00,1450.55,1436.94,1444.7,1444.59,49468857.4137
2022-09-17 16:00:00,1469.73,1442.54,1444.59,1466.54,98058018.9826
2022-09-17 17:00:00,1475.48,1463.09,1466.54,1470.88,59454370.5396
2022-09-17 18:00:00,1476.0,1465.59,1470.88,1467.92,30635444.9364
2022-09-17 19:00:00,1469.03,1458.09,1467.92,1464.71,34457464.2543
2022-09-17 20:00:00,1466.13,1461.3,1464.71,1462.48,19267510.2472
2022-09-17 21:00:00,1462.98,1448.05,1462.48,1452.4,41694000.138
2022-09-17 22:00:00,1467.36,1451.44,1452.4,1465.53,25245506.6104
2022-09-17 23:00:00,1473.31,1462.37,1465.53,1469.05,37651911.0045
2022-09-18 00:00:00,1470.03,1449.07,1469.05,1452.03,47202874.0846
2022-09-18 01:00:00,1457.46,1450.28,1452.03,1452.37,24626793.5525
2022-09-18 02:00:00,1456.75,1451.66,1452.37,1455.66,12203814.1566
2022-09-18 03:00:00,1456.08,1446.77,1455.66,1451.37,15123715.122499999
2022-09-18 04:00:00,1456.42,1449.06,1451.37,1453.42,14144324.8916
2022-09-18 05:00:00,1460.29,1452.33,1453.42,1458.2,10079904.27
2022-09-18 06:00:00,1459.58,1451.08,1458.2,1454.01,13764026.5918
2022-09-18 07:00:00,1457.26,1452.67,1454.01,1453.43,13633995.5872
2022-09-18 08:00:00,1459.19,1452.42,1453.43,1455.35,13405046.1675
2022-09-18 09:00:00,1458.45,1423.19,1455.35,1424.43,52217162.671900004
2022-09-18 10:00:00,1443.8,1417.81,1424.43,1431.78,33678578.731000006
2022-09-18 11:00:00,1435.23,1430.58,1431.78,1434.1,14896451.82
2022-09-18 12:00:00,1439.87,1426.4,1434.1,1438.24,21481270.8236
2022-09-18 13:00:00,1438.97,1432.04,1438.24,1435.13,16832896.620800003
2022-09-18 14:00:00,1435.68,1410.23,1435.13,1420.44,48806391.5476
2022-09-18 15:00:00,1425.67,1412.4,1420.44,1416.51,34380623.151
2022-09-18 16:00:00,1424.06,1387.13,1416.51,1395.34,171284921.72899997
2022-09-18 17:00:00,1397.53,1373.01,1395.34,1378.05,118865481.94150001
2022-09-18 18:00:00,1387.17,1367.16,1378.05,1374.66,105684756.6656
2022-09-18 19:00:00,1387.02,1368.65,1374.66,1380.99,76116161.1524
2022-09-18 20:00:00,1381.62,1367.38,1380.99,1372.41,58909903.6532
2022-09-18 21:00:00,1372.41,1326.3,1372.41,1333.72,212328934.33200002
2022-09-18 22:00:00,1343.04,1327.95,1333.72,1340.94,109037066.8616
2022-09-18 23:00:00,1355.28,1330.19,1340.94,1334.3,88744189.124
2022-09-19 00:00:00,1353.64,1331.95,1334.3,1344.03,69828049.0211
2022-09-19 01:00:00,1352.18,1337.23,1344.03,1340.47,48153291.546100006
2022-09-19 02:00:00,1341.92,1295.92,1340.47,1301.87,168410571.01459998
2022-09-19 03:00:00,1308.89,1289.38,1301.87,1295.03,73916435.5618
2022-09-19 04:00:00,1309.29,1293.3,1295.03,1306.11,40906727.1548
2022-09-19 05:00:00,1313.57,1292.22,1306.11,1292.22,58914813.3874
2022-09-19 06:00:00,1304.5,1281.71,1292.22,1293.15,70546285.23900001
2022-09-19 07:00:00,1304.37,1284.81,1293.15,1302.36,70109225.34959999
2022-09-19 08:00:00,1308.14,1293.21,1302.36,1293.85,62331769.339999996
2022-09-19 09:00:00,1299.35,1289.73,1293.85,1297.46,34861667.686000004
2022-09-19 10:00:00,1319.59,1296.1,1297.46,1316.94,64404547.62100001
2022-09-19 11:00:00,1317.95,1302.32,1316.94,1308.09,43105866.0581
2022-09-19 12:00:00,1328.1,1306.95,1308.09,1318.88,69088631.5532
2022-09-19 13:00:00,1343.11,1311.69,1318.88,1339.98,83044208.2668
2022-09-19 14:00:00,1372.3,1332.33,1339.98,1355.03,151876909.51209998
2022-09-19 15:00:00,1361.03,1339.37,1355.03,1341.81,90862762.5998
2022-09-19 16:00:00,1353.83,1337.99,1341.81,1351.69,58008356.2982
2022-09-19 17:00:00,1352.79,1322.84,1351.69,1328.71,57618652.70200001
2022-09-19 18:00:00,1345.15,1323.81,1328.71,1344.59,55158678.7476
2022-09-19 19:00:00,1367.57,1344.47,1344.59,1362.55,73122144.2095
2022-09-19 20:00:00,1368.3,1356.69,1362.55,1357.34,42882330.0016
2022-09-19 21:00:00,1390.87,1357.34,1357.34,1378.07,66906592.456999995
2022-09-19 22:00:00,1392.37,1374.05,1378.07,1386.34,48520416.866
2022-09-19 23:00:00,1388.52,1374.35,1386.34,1376.21,38925480.518199995
2022-09-20 00:00:00,1384.51,1364.01,1376.21,1369.5,92324160.725
2022-09-20 01:00:00,1369.74,1358.28,1369.5,1366.51,44702510.658999994
2022-09-20 02:00:00,1369.21,1360.89,1366.51,1366.29,33586721.908199996
2022-09-20 03:00:00,1367.53,1342.62,1366.29,1355.26,58878045.5814
2022-09-20 04:00:00,1359.39,1352.3,1355.26,1356.85,34208719.791999996
2022-09-20 05:00:00,1368.96,1355.93,1356.85,1357.88,37351181.3184
2022-09-20 06:00:00,1361.54,1352.56,1357.88,1359.99,31885497.514200002
2022-09-20 07:00:00,1377.29,1351.73,1359.99,1358.48,68571354.388
2022-09-20 08:00:00,1366.91,1354.62,1358.48,1357.67,55265016.6885
2022-09-20 09:00:00,1359.7,1346.16,1357.67,1352.86,50469626.738800004
2022-09-20 10:00:00,1360.76,1346.67,1352.86,1360.38,40293445.7672
2022-09-20 11:00:00,1364.96,1353.51,1360.38,1356.37,43654918.4112
2022-09-20 12:00:00,1357.57,1346.37,1356.37,1349.93,68909806.403
2022-09-20 13:00:00,1352.32,1330.67,1349.93,1343.48,226109132.0656
2022-09-20 14:00:00,1359.79,1335.94,1343.48,1359.42,215010071.47220004
2022-09-20 15:00:00,1380.66,1351.94,1359.42,1377.7,155910332.38700002
2022-09-20 16:00:00,1384.0,1358.07,1377.7,1367.45,165988076.61900002
2022-09-20 17:00:00,1368.99,1332.93,1367.45,1335.43,172689984.6979
2022-09-20 18:00:00,1348.41,1332.3,1335.43,1345.29,145562661.77539998
2022-09-20 19:00:00,1357.65,1343.83,1345.29,1351.8,119961950.37599999
2022-09-20 20:00:00,1356.49,1341.8,1351.8,1343.34,60020112.15539999
2022-09-20 21:00:00,1348.54,1323.24,1343.34,1323.24,107902963.7272
2022-09-20 22:00:00,1331.27,1313.06,1323.24,1330.45,164308874.3005
2022-09-20 23:00:00,1331.43,1316.68,1330.45,1323.07,77359275.4226
2022-09-21 00:00:00,1335.51,1317.62,1323.07,1334.27,104399871.32119998
2022-09-21 01:00:00,1336.39,1327.49,1334.27,1329.36,53442056.6068
2022-09-21 02:00:00,1345.11,1328.93,1329.36,1340.3,73925742.06799999
2022-09-21 03:00:00,1342.73,1335.69,1340.3,1337.78,29842404.7676
2022-09-21 04:00:00,1338.39,1330.9,1337.78,1338.35,37853184.65449999
2022-09-21 05:00:00,1344.68,1330.38,1338.35,1331.54,64885104.2108
2022-09-21 06:00:00,1339.2,1320.06,1331.54,1326.48,137146075.424
2022-09-21 07:00:00,1333.31,1316.44,1326.48,1332.06,78865678.11719999
2022-09-21 08:00:00,1333.0,1323.4,1332.06,1329.33,40713126.031
2022-09-21 09:00:00,1340.44,1324.8,1329.33,1339.12,51867091.15359999
2022-09-21 10:00:00,1348.95,1335.83,1339.12,1346.34,66547593.434599996
2022-09-21 11:00:00,1354.01,1342.82,1346.34,1351.12,63472426.77679999
2022-09-21 12:00:00,1360.7,1347.42,1351.12,1356.12,101545546.2832
2022-09-21 13:00:00,1357.61,1344.83,1356.12,1348.34,128547489.7474
2022-09-21 14:00:00,1357.69,1341.03,1348.34,1342.78,110523682.6942
2022-09-21 15:00:00,1349.12,1334.69,1342.78,1343.2,81262240.806
2022-09-21 16:00:00,1353.29,1340.51,1343.2,1341.33,73157801.1697
2022-09-21 17:00:00,1383.16,1340.81,1341.33,1383.02,231362213.075
2022-09-21 18:00:00,1399.59,1319.89,1383.02,1375.33,1307662573.4466
2022-09-21 19:00:00,1379.22,1321.5,1375.33,1323.81,494040079.0454
2022-09-21 20:00:00,1327.14,1307.97,1323.81,1314.62,173682101.5324
2022-09-21 21:00:00,1314.63,1245.11,1314.62,1253.0,370157115.44000006
2022-09-21 22:00:00,1255.21,1220.78,1253.0,1243.96,324390857.9748
2022-09-21 23:00:00,1255.15,1239.85,1243.96,1246.29,126028345.2828
2022-09-22 00:00:00,1251.73,1237.45,1246.29,1242.73,146292561.2448
2022-09-22 01:00:00,1257.42,1241.52,1242.73,1255.56,104501586.102
2022-09-22 02:00:00,1268.59,1252.83,1255.56,1265.86,142645982.0646
2022-09-22 03:00:00,1271.16,1260.73,1265.86,1262.96,101012421.60800001
2022-09-22 04:00:00,1270.71,1262.0,1262.96,1263.93,65647543.294700004
2022-09-22 05:00:00,1264.57,1254.71,1263.93,1258.52,75226620.4648
2022-09-22 06:00:00,1274.67,1257.79,1258.52,1267.27,127566525.58410001
2022-09-22 07:00:00,1280.31,1264.99,1267.27,1279.18,114154195.6002
2022-09-22 08:00:00,1297.94,1276.61,1279.18,1289.8,222334088.49199998
2022-09-22 09:00:00,1293.84,1285.18,1289.8,1292.22,98714321.8662
2022-09-22 10:00:00,1301.7,1288.14,1292.22,1295.77,85456888.3075
2022-09-22 11:00:00,1312.86,1288.96,1295.77,1308.58,222484806.63300002
